Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (*)
10,0.09944212087750148,19.10958113132376,-0.3704185945515874
10.58424294923851,0.1169243325246066,19.09138674195222,-0.4883950718310501
11.2026198808505,0.1223071993645326,19.08432855835468,-0.3506119346525338
11.85712504868911,0.1072262802407739,19.10007788868999,-0.4057537614841635
12.54986921948269,0.09615256761950769,19.11034382722355,-0.3363555582248523
13.28308648001751,0.0972691317329441,19.10989328799585,-0.473525338541597
14.05914144202507,0.1101948691819961,19.09741834739097,-0.4953401984304548
14.88053686801006,0.103076099064722,19.10177458813268,-0.6014505734315634
15.74992174261191,0.1115013593246075,19.09263621580436,-0.5885464932063371
16.67009981552986,0.1156949118965618,19.09041170310757,-0.6434593053892081
17.64403864356239,0.09872542523975131,19.10750361835812,-0.6481403043996892
18.6748791609217,0.1086450314106479,19.09586040809412,-0.8281030714214523
19.76594580868665,0.1172084271065712,19.08652099469286,-0.743515774775819
20.92075725606221,0.1300116711535174,19.07461322567198,-0.8279554374911697
22.14303774802068,0.1014136855243536,19.10173441114384,-0.8325233712614306
23.436729115921,0.1126479065473346,19.09255894457988,-0.8759968867337591
24.80600348983997,0.1019999206853313,19.10103110420966,-0.9138417832276247
26.25527675361243,0.1058267262348594,19.098184560432,-0.8217596239088785
27.78922278597281,0.1041271370860274,19.09811629345553,-1.028386822362963
29.41278853372508,0.1016301925816749,19.09966194011771,-1.100958669205284
31.13120996555226,0.0967206052646684,19.10351190366396,-1.146696084409806
32.95002895791605,0.09334957908954734,19.10688150741332,-1.209613807512881
34.87511116750276,0.1005452108307149,19.10041186353363,-1.271792847965983
36.91266494785499,0.1063451553923969,19.09568160654573,-1.316993534278879
39.06926137119375,0.1017846994322073,19.09721897619992,-1.402105196927829
41.35185542000135,0.1135164709640523,19.08590741173263,-1.473485290797015
43.76780841670799,0.1154686217278045,19.08592030980487,-1.771216679316836
46.3249117638163,0.1043775418140772,19.09329396349846,-1.64440139541475
49.03141207102686,0.08607731069439534,19.11020770173241,-1.834916977802848
51.8960377503974,0.1130538067063011,19.08539929007749,-1.934082627738945
54.92802716530586,0.1040475393084793,19.09413086217625,-1.969189092159581
58.13715842399698,0.105946529008714,19.08987685360895,-2.063969461928508
61.53378091379528,0.1045585391594323,19.08909474778572,-2.356190701142822
65.12884867768241,0.1220929504388227,19.07235404165136,-2.361418428179604
68.93395574087819,0.1246237329726506,19.06924888632872,-2.512365329166975
72.96137350135093,0.1102357387867366,19.07972720050134,-2.617193430106497
77.22409030484302,0.09746932486369694,19.09249843806358,-2.802208603401837
81.73585333203927,0.09827011661601548,19.09151279012224,-3.013817975987621
86.51121293296302,0.1217238741985179,19.06679957972846,-3.151191731617814
91.56556955157842,0.1174582298834832,19.0654668016747,-3.303553085947001
96.91522339193011,0.1009844245710907,19.08060384826118,-3.530963132714049
102.5774269859912,0.1123681627945329,19.06376304988449,-3.680720025947203
108.5704408327505,0.1078125400005754,19.06787412565199,-4.012562219264396
114.9135922879754,0.1033202939603813,19.07282022507377,-4.185963475171562
121.6273378945674,0.1141354460030318,19.05841024155406,-4.406779658355589
128.7333293545225,0.1022682784503497,19.06603461645003,-4.629805595641585
136.2544833552602,0.1222075167192824,19.04328360632002,-4.950146207434656
144.2150554755048,0.1201169696029693,19.04317916382327,-5.253441264491947
152.6407184090652,0.1029493121955363,19.0533265878335,-5.504747627726431
161.5586447587848,0.1246922560349687,19.02822151862172,-5.951712470497595
170.9975946676697,0.1193070317440543,19.0236424880856,-6.150340375427319
180.9880085698029,0.1103745504000641,19.0297519140298,-6.540940083519359
191.5621053601653,0.1152959522773417,19.01854413439237,-6.820183239538451
202.7539862999612,0.1000443685548556,19.02422825853567,-7.342366953092466
214.5997449925365,0.103751556555658,19.01119856183453,-7.725735325499073
227.1375837845639,0.1145629164054417,18.9981519225201,-8.095434938114465
240.4079369678839,0.1147170568192315,18.98426727161192,-8.564605565338411
254.4536011793301,0.11765092793498,18.96625977187126,-9.219049745165051
269.3198734190672,0.09972942063948069,18.97513861835547,-9.607598726697788
