X,CH1,CH2,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,Volt,-2.120000e-06,2.000000e-08
0,2.48e+00,8.00e-01,8.80e+00,1.80e+01,
1,2.44e+00,0.00e+00,8.80e+00,1.80e+01,
2,2.52e+00,0.00e+00,8.80e+00,1.80e+01,
3,2.48e+00,8.00e-01,8.80e+00,1.80e+01,
4,2.52e+00,0.00e+00,8.80e+00,1.80e+01,
5,2.48e+00,8.00e-01,8.78e+00,1.80e+01,
6,2.52e+00,8.00e-01,8.80e+00,1.80e+01,
7,2.60e+00,0.00e+00,8.78e+00,1.80e+01,
8,2.56e+00,0.00e+00,8.80e+00,1.80e+01,
9,2.56e+00,0.00e+00,8.76e+00,1.80e+01,
10,2.56e+00,0.00e+00,8.78e+00,1.80e+01,
11,2.60e+00,0.00e+00,8.76e+00,1.80e+01,
12,2.56e+00,8.00e-01,8.78e+00,1.80e+01,
13,2.64e+00,0.00e+00,8.76e+00,1.80e+01,
14,2.64e+00,8.00e-01,8.76e+00,1.80e+01,
15,2.60e+00,0.00e+00,8.78e+00,1.80e+01,
16,2.60e+00,0.00e+00,8.78e+00,1.80e+01,
17,2.68e+00,8.00e-01,8.76e+00,1.80e+01,
18,2.64e+00,8.00e-01,8.78e+00,1.80e+01,
19,2.68e+00,0.00e+00,8.76e+00,1.80e+01,
20,2.68e+00,0.00e+00,8.76e+00,1.80e+01,
21,2.64e+00,8.00e-01,8.78e+00,1.80e+01,
22,2.64e+00,8.00e-01,8.76e+00,1.80e+01,
23,2.72e+00,0.00e+00,8.78e+00,1.80e+01,
24,2.72e+00,0.00e+00,8.78e+00,1.80e+01,
25,2.68e+00,8.00e-01,8.74e+00,1.80e+01,
26,2.72e+00,0.00e+00,8.76e+00,1.80e+01,
27,2.68e+00,8.00e-01,8.74e+00,1.80e+01,
28,2.68e+00,0.00e+00,8.76e+00,1.80e+01,
29,2.76e+00,0.00e+00,8.74e+00,1.80e+01,
30,2.76e+00,0.00e+00,8.76e+00,1.80e+01,
31,2.76e+00,8.00e-01,8.74e+00,1.80e+01,
32,2.76e+00,8.00e-01,8.76e+00,1.80e+01,
33,2.80e+00,0.00e+00,8.74e+00,1.80e+01,
34,2.80e+00,0.00e+00,8.76e+00,1.80e+01,
35,2.84e+00,8.00e-01,8.74e+00,1.80e+01,
36,2.84e+00,0.00e+00,8.74e+00,1.80e+01,
37,2.80e+00,8.00e-01,8.76e+00,1.80e+01,
38,2.80e+00,0.00e+00,8.76e+00,1.80e+01,
39,2.88e+00,8.00e-01,8.76e+00,1.79e+01,
40,2.88e+00,0.00e+00,8.76e+00,1.80e+01,
41,2.84e+00,8.00e-01,8.72e+00,1.79e+01,
42,2.88e+00,0.00e+00,8.76e+00,1.80e+01,
43,2.84e+00,8.00e-01,8.72e+00,1.79e+01,
44,2.84e+00,8.00e-01,8.72e+00,1.79e+01,
45,2.92e+00,0.00e+00,8.76e+00,1.80e+01,
46,2.92e+00,0.00e+00,8.72e+00,1.79e+01,
47,2.92e+00,8.00e-01,8.76e+00,1.79e+01,
48,2.88e+00,8.00e-01,8.72e+00,1.79e+01,
49,2.96e+00,0.00e+00,8.74e+00,1.79e+01,
50,2.96e+00,8.00e-01,8.72e+00,1.79e+01,
51,2.92e+00,0.00e+00,8.72e+00,1.79e+01,
52,2.96e+00,0.00e+00,8.72e+00,1.79e+01,
53,2.92e+00,8.00e-01,8.74e+00,1.79e+01,
54,2.96e+00,8.00e-01,8.72e+00,1.79e+01,
55,3.04e+00,0.00e+00,8.74e+00,1.79e+01,
56,3.00e+00,0.00e+00,8.74e+00,1.79e+01,
57,3.00e+00,0.00e+00,8.72e+00,1.79e+01,
58,3.00e+00,0.00e+00,8.74e+00,1.79e+01,
59,3.00e+00,8.00e-01,8.70e+00,1.79e+01,
60,3.00e+00,0.00e+00,8.74e+00,1.79e+01,
61,3.08e+00,8.00e-01,8.70e+00,1.79e+01,
62,3.04e+00,0.00e+00,8.70e+00,1.79e+01,
63,3.08e+00,8.00e-01,8.74e+00,1.79e+01,
64,3.08e+00,0.00e+00,8.70e+00,1.79e+01,
65,3.04e+00,8.00e-01,8.74e+00,1.79e+01,
66,3.08e+00,0.00e+00,8.72e+00,1.79e+01,
67,3.12e+00,0.00e+00,8.70e+00,1.79e+01,
68,3.12e+00,0.00e+00,8.70e+00,1.79e+01,
69,3.08e+00,8.00e-01,8.70e+00,1.79e+01,
70,3.08e+00,0.00e+00,8.70e+00,1.79e+01,
71,3.16e+00,8.00e-01,8.72e+00,1.79e+01,
72,3.16e+00,8.00e-01,8.70e+00,1.79e+01,
73,3.16e+00,0.00e+00,8.72e+00,1.79e+01,
74,3.16e+00,8.00e-01,8.70e+00,1.79e+01,
75,3.12e+00,0.00e+00,8.70e+00,1.79e+01,
76,3.12e+00,0.00e+00,8.70e+00,1.79e+01,
77,3.20e+00,8.00e-01,8.72e+00,1.79e+01,
78,3.20e+00,0.00e+00,8.70e+00,1.79e+01,
79,3.20e+00,8.00e-01,8.72e+00,1.79e+01,
80,3.20e+00,0.00e+00,8.72e+00,1.79e+01,
81,3.20e+00,8.00e-01,8.66e+00,1.79e+01,
82,3.28e+00,8.00e-01,8.70e+00,1.79e+01,
83,2.92e+00,0.00e+00,8.66e+00,1.79e+01,
84,2.68e+00,0.00e+00,8.72e+00,1.79e+01,
85,3.12e+00,0.00e+00,8.68e+00,1.79e+01,
86,3.08e+00,0.00e+00,8.68e+00,1.79e+01,
87,3.16e+00,8.00e-01,8.68e+00,1.79e+01,
88,3.16e+00,0.00e+00,8.68e+00,1.79e+01,
89,3.24e+00,8.00e-01,8.68e+00,1.79e+01,
90,3.20e+00,0.00e+00,8.68e+00,1.79e+01,
91,3.28e+00,8.00e-01,8.68e+00,1.79e+01,
92,3.24e+00,8.00e-01,8.68e+00,1.79e+01,
93,3.32e+00,0.00e+00,8.68e+00,1.79e+01,
94,3.24e+00,0.00e+00,8.68e+00,1.79e+01,
95,3.32e+00,1.60e+00,8.64e+00,1.79e+01,
96,3.24e+00,1.60e+00,8.68e+00,1.79e+01,
97,3.32e+00,4.00e+00,8.66e+00,1.79e+01,
98,3.32e+00,3.20e+00,8.68e+00,1.79e+01,
99,3.28e+00,8.00e+00,8.66e+00,1.79e+01,
100,3.32e+00,9.60e+00,8.68e+00,1.79e+01,
101,3.24e+00,1.76e+01,8.66e+00,1.79e+01,
102,3.20e+00,2.00e+01,8.68e+00,1.79e+01,
103,-8.00e-02,7.36e+01,8.98e+00,1.79e+01,
104,-7.20e-01,9.52e+01,8.98e+00,1.79e+01,
105,-4.08e+00,6.40e+01,9.16e+00,1.80e+01,
106,-2.40e+00,4.40e+01,8.86e+00,1.79e+01,
107,2.00e+00,4.00e+00,8.54e+00,1.79e+01,
108,1.84e+00,1.12e+01,8.54e+00,1.79e+01,
109,-2.56e+00,7.68e+01,9.04e+00,1.80e+01,
110,-2.00e+00,4.48e+01,8.82e+00,1.80e+01,
111,1.68e+00,7.20e+00,8.52e+00,1.79e+01,
112,1.48e+00,1.52e+01,8.60e+00,1.79e+01,
113,-1.96e+00,6.48e+01,9.00e+00,1.80e+01,
114,-1.52e+00,4.08e+01,8.86e+00,1.80e+01,
115,1.36e+00,1.12e+01,8.60e+00,1.80e+01,
116,1.08e+00,2.00e+01,8.68e+00,1.80e+01,
117,-1.48e+00,5.68e+01,8.96e+00,1.80e+01,
118,-1.04e+00,3.60e+01,8.82e+00,1.80e+01,
119,1.08e+00,1.52e+01,8.66e+00,1.80e+01,
120,6.80e-01,2.72e+01,8.76e+00,1.80e+01,
121,-1.16e+00,5.04e+01,8.92e+00,1.80e+01,
122,-6.00e-01,3.12e+01,8.80e+00,1.80e+01,
123,8.40e-01,1.76e+01,8.70e+00,1.80e+01,
124,3.20e-01,4.64e+01,8.80e+00,1.80e+01,
125,-8.80e-01,3.12e+01,8.92e+00,1.80e+01,
126,-2.40e-01,2.08e+01,8.74e+00,1.80e+01,
127,6.80e-01,3.20e+01,8.82e+00,1.80e+01,
128,0.00e+00,4.24e+01,8.90e+00,1.80e+01,
129,-6.80e-01,2.88e+01,8.82e+00,1.81e+01,
130,5.20e-01,2.24e+01,8.76e+00,1.81e+01,
131,0.00e+00,3.44e+01,8.88e+00,1.80e+01,
132,-5.20e-01,4.00e+01,8.90e+00,1.81e+01,
133,4.00e-02,2.72e+01,8.82e+00,1.81e+01,
134,4.00e-01,2.48e+01,8.80e+00,1.81e+01,
135,-1.60e-01,3.68e+01,8.90e+00,1.81e+01,
136,-4.40e-01,3.84e+01,8.92e+00,1.81e+01,
137,1.60e-01,2.80e+01,8.84e+00,1.81e+01,
138,3.20e-01,2.64e+01,8.82e+00,1.81e+01,
139,-2.40e-01,3.68e+01,8.90e+00,1.81e+01,
140,-3.60e-01,3.76e+01,8.94e+00,1.81e+01,
141,2.00e-01,2.72e+01,8.84e+00,1.81e+01,
142,2.80e-01,2.72e+01,8.84e+00,1.81e+01,
143,-2.40e-01,3.60e+01,8.92e+00,1.81e+01,
144,-2.40e-01,3.52e+01,8.94e+00,1.81e+01,
145,2.00e-01,2.88e+01,8.86e+00,1.81e+01,
146,2.00e-01,2.88e+01,8.86e+00,1.81e+01,
147,-2.00e-01,3.52e+01,8.92e+00,1.81e+01,
148,-1.60e-01,3.36e+01,8.92e+00,1.81e+01,
149,1.60e-01,2.88e+01,8.90e+00,1.81e+01,
150,1.20e-01,3.04e+01,8.88e+00,1.81e+01,
151,-1.60e-01,3.36e+01,8.94e+00,1.81e+01,
152,-1.20e-01,3.28e+01,8.92e+00,1.81e+01,
153,1.20e-01,2.96e+01,8.90e+00,1.81e+01,
154,4.00e-02,3.12e+01,8.92e+00,1.81e+01,
155,-1.60e-01,3.36e+01,8.96e+00,1.81e+01,
156,-8.00e-02,3.28e+01,8.94e+00,1.81e+01,
157,1.20e-01,2.96e+01,8.92e+00,1.81e+01,
158,4.00e-02,3.36e+01,8.94e+00,1.81e+01,
159,-1.20e-01,3.12e+01,8.98e+00,1.81e+01,
160,-4.00e-02,3.04e+01,8.94e+00,1.81e+01,
161,8.00e-02,3.20e+01,8.98e+00,1.81e+01,
162,0.00e+00,3.28e+01,8.96e+00,1.81e+01,
163,-8.00e-02,3.12e+01,8.98e+00,1.81e+01,
164,0.00e+00,3.12e+01,8.96e+00,1.81e+01,
165,4.00e-02,3.20e+01,9.00e+00,1.81e+01,
166,-4.00e-02,3.28e+01,9.00e+00,1.81e+01,
167,0.00e+00,3.12e+01,9.00e+00,1.81e+01,
168,0.00e+00,3.12e+01,9.00e+00,1.81e+01,
169,4.00e-02,3.28e+01,8.96e+00,1.81e+01,
170,-4.00e-02,3.28e+01,9.02e+00,1.81e+01,
171,0.00e+00,3.12e+01,8.98e+00,1.81e+01,
172,4.00e-02,3.04e+01,9.00e+00,1.81e+01,
173,-4.00e-02,3.28e+01,9.02e+00,1.81e+01,
174,-4.00e-02,3.28e+01,9.02e+00,1.81e+01,
175,4.00e-02,3.12e+01,9.00e+00,1.81e+01,
176,0.00e+00,3.04e+01,9.02e+00,1.81e+01,
177,-4.00e-02,3.28e+01,9.06e+00,1.81e+01,
178,-4.00e-02,3.28e+01,9.04e+00,1.81e+01,
179,0.00e+00,3.12e+01,9.04e+00,1.81e+01,
180,0.00e+00,3.12e+01,9.04e+00,1.81e+01,
181,-4.00e-02,3.28e+01,9.08e+00,1.81e+01,
182,-4.00e-02,3.28e+01,9.04e+00,1.81e+01,
183,0.00e+00,3.12e+01,9.08e+00,1.81e+01,
184,0.00e+00,3.12e+01,9.08e+00,1.81e+01,
185,-4.00e-02,3.28e+01,9.06e+00,1.81e+01,
186,-4.00e-02,3.28e+01,9.08e+00,1.81e+01,
187,0.00e+00,3.12e+01,9.06e+00,1.81e+01,
188,0.00e+00,3.28e+01,9.10e+00,1.81e+01,
189,0.00e+00,3.20e+01,9.08e+00,1.81e+01,
190,0.00e+00,3.28e+01,9.10e+00,1.81e+01,
191,4.00e-02,3.04e+01,9.08e+00,1.81e+01,
192,0.00e+00,3.28e+01,9.08e+00,1.81e+01,
193,4.00e-02,3.20e+01,9.12e+00,1.81e+01,
194,4.00e-02,3.28e+01,9.08e+00,1.81e+01,
195,0.00e+00,3.12e+01,9.12e+00,1.81e+01,
196,0.00e+00,3.28e+01,9.12e+00,1.81e+01,
197,4.00e-02,3.12e+01,9.10e+00,1.81e+01,
198,0.00e+00,3.04e+01,9.10e+00,1.81e+01,
199,0.00e+00,3.28e+01,9.12e+00,1.81e+01,
200,0.00e+00,3.28e+01,9.14e+00,1.81e+01,
201,0.00e+00,3.12e+01,9.12e+00,1.81e+01,
202,0.00e+00,3.12e+01,9.12e+00,1.81e+01,
203,4.00e-02,3.28e+01,9.16e+00,1.81e+01,
204,0.00e+00,3.28e+01,9.14e+00,1.81e+01,
205,0.00e+00,3.12e+01,9.14e+00,1.81e+01,
206,0.00e+00,3.12e+01,9.14e+00,1.81e+01,
207,0.00e+00,3.28e+01,9.18e+00,1.81e+01,
208,0.00e+00,3.28e+01,9.14e+00,1.81e+01,
209,0.00e+00,3.12e+01,9.18e+00,1.81e+01,
210,0.00e+00,3.12e+01,9.16e+00,1.81e+01,
211,4.00e-02,3.28e+01,9.18e+00,1.81e+01,
212,0.00e+00,3.28e+01,9.18e+00,1.81e+01,
213,0.00e+00,3.12e+01,9.16e+00,1.81e+01,
214,0.00e+00,3.12e+01,9.18e+00,1.81e+01,
215,0.00e+00,3.28e+01,9.16e+00,1.81e+01,
216,0.00e+00,3.28e+01,9.16e+00,1.81e+01,
217,4.00e-02,3.20e+01,9.20e+00,1.81e+01,
