#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321ABE52A
#Date Time: 2021-12-09 11:46:39.831
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: 9.7 V Attenuation: 1 X
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.001044919899497487,-0.4673777524458086,-11.13967929862396
-0.001044289899497487,-0.4673777524458086,-11.25899819931401
-0.001043659899497488,-0.4673777524458086,-11.38577453129719
-0.001043029899497487,-0.4711119759252229,-11.47526370681473
-0.001042399899497487,-0.4748461994046371,-11.56102416668571
-0.001041769899497487,-0.4785804228840514,-11.62814104832387
-0.001041139899497488,-0.4748461994046371,-11.68780049866889
-0.001040509899497487,-0.4673777524458086,-11.71763022384141
-0.001039879899497487,-0.4711119759252229,-11.74745994901392
-0.001039249899497487,-0.4711119759252229,-11.74745994901392
-0.001038619899497488,-0.4711119759252229,-11.74745994901392
-0.001037989899497487,-0.4711119759252229,-11.71763022384141
-0.001037359899497487,-0.4711119759252229,-11.68407178302233
-0.001036729899497487,-0.4711119759252229,-11.62814104832387
-0.001036099899497488,-0.4711119759252229,-11.56848159797884
-0.001035469899497487,-0.4711119759252229,-11.50509343198725
-0.001034839899497487,-0.4748461994046371,-11.45289141293535
-0.001034209899497487,-0.4673777524458086,-11.39696067823689
-0.001033579899497488,-0.4636435289663944,-11.3335725122453
-0.001032949899497487,-0.4599093054869801,-11.26645563060714
-0.001032319899497487,-0.4599093054869801,-11.20679618026211
-0.001031689899497487,-0.4599093054869801,-11.14340801427052
-0.001031059899497488,-0.4599093054869801,-11.08374856392549
-0.001030429899497487,-0.4561750820075659,-11.0315465448736
-0.001029799899497487,-0.4599093054869801,-10.97188709452857
-0.001029169899497487,-0.4561750820075659,-10.91222764418354
-0.001028539899497488,-0.4561750820075659,-10.85256819383851
-0.001027909899497487,-0.4561750820075659,-10.79663745914005
-0.001027279899497487,-0.4524408585281516,-10.73697800879503
-0.001026649899497487,-0.4561750820075659,-10.74443544008815
-0.001026019899497488,-0.4561750820075659,-10.88985535030416
-0.001025389899497487,-0.4599093054869801,-11.05019012310642
-0.001024759899497487,-0.4636435289663944,-11.18815260202929
-0.001024129899497487,-0.4673777524458086,-11.31120021836591
-0.001023499899497488,-0.4673777524458086,-11.42306168776284
-0.001022869899497487,-0.4673777524458086,-11.51255086328038
-0.001022239899497487,-0.4711119759252229,-11.59831132315135
-0.001021609899497487,-0.4711119759252229,-11.65424205784982
-0.001020979899497488,-0.4711119759252229,-11.70271536125515
-0.001020349899497487,-0.4711119759252229,-11.72508765513454
-0.001019719899497487,-0.4673777524458086,-11.74745994901392
-0.001019089899497487,-0.4673777524458086,-11.73627380207423
-0.001018459899497488,-0.4748461994046371,-11.72508765513454
-0.001017829899497487,-0.4748461994046371,-11.68780049866889
-0.001017199899497487,-0.4673777524458086,-11.64678462655669
-0.001016569899497487,-0.4599093054869801,-11.59085389185822
-0.001015939899497488,-0.4561750820075659,-11.54238058845289
-0.001015309899497487,-0.4599093054869801,-11.48272113810786
-0.001014679899497487,-0.4599093054869801,-11.43051911905597
-0.001014049899497488,-0.4599093054869801,-11.36340223741781
-0.001013419899497488,-0.4599093054869801,-11.30001407142622
-0.001012789899497487,-0.4561750820075659,-11.23662590543463
-0.001012159899497487,-0.4561750820075659,-11.1769664550896
-0.001011529899497488,-0.4487066350487374,-11.11357828909801
-0.001010899899497488,-0.4487066350487374,-11.05764755439955
-0.001010269899497487,-0.4449724115693232,-10.99798810405452
-0.001009639899497487,-0.4449724115693232,-10.93832865370949
-0.001009009899497488,-0.4487066350487374,-10.87866920336447
-0.001008379899497487,-0.4487066350487374,-10.81900975301944
-0.001007749899497487,-0.4487066350487374,-10.76307901832097
-0.001007119899497487,-0.4524408585281516,-10.71833443056221
-0.001006489899497488,-0.4561750820075659,-10.79663745914005
-0.001005859899497487,-0.4561750820075659,-10.94205736935606
-0.001005229899497487,-0.4599093054869801,-11.10239214215832
-0.001004599899497487,-0.4561750820075659,-11.2291684741415
-0.001003969899497488,-0.4599093054869801,-11.35967352177125
-0.001003339899497487,-0.4636435289663944,-11.45662012858191
-0.001002709899497487,-0.4711119759252229,-11.54610930409945
-0.001002079899497487,-0.4673777524458086,-11.60949747009105
-0.001001449899497488,-0.4673777524458086,-11.66915692043607
-0.001000819899497487,-0.4711119759252229,-11.70644407690171
