X,CH1,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,5.950200e-05,1.000000e-09
0,2.96e+01,2.80e-01,4.00e-01,
1,2.96e+01,2.80e-01,4.00e-01,
2,2.96e+01,2.72e-01,0.00e+00,
3,2.96e+01,2.72e-01,0.00e+00,
4,2.88e+01,2.72e-01,0.00e+00,
5,2.88e+01,2.72e-01,0.00e+00,
6,2.88e+01,2.72e-01,4.00e-01,
7,2.88e+01,2.72e-01,4.00e-01,
8,2.88e+01,2.72e-01,4.00e-01,
9,2.88e+01,2.72e-01,4.00e-01,
10,2.88e+01,2.80e-01,4.00e-01,
11,2.88e+01,2.80e-01,4.00e-01,
12,2.92e+01,2.80e-01,4.00e-01,
13,2.92e+01,2.80e-01,4.00e-01,
14,2.92e+01,2.80e-01,4.00e-01,
15,2.92e+01,2.80e-01,4.00e-01,
16,2.92e+01,2.80e-01,4.00e-01,
17,2.92e+01,2.80e-01,4.00e-01,
18,2.92e+01,2.80e-01,4.00e-01,
19,2.92e+01,2.80e-01,4.00e-01,
20,2.88e+01,2.80e-01,4.00e-01,
21,2.88e+01,2.80e-01,4.00e-01,
22,2.88e+01,2.72e-01,4.00e-01,
23,2.88e+01,2.72e-01,4.00e-01,
24,2.92e+01,2.80e-01,4.00e-01,
25,2.92e+01,2.80e-01,4.00e-01,
26,2.92e+01,2.80e-01,4.00e-01,
27,2.92e+01,2.80e-01,4.00e-01,
28,2.92e+01,2.80e-01,4.00e-01,
29,2.92e+01,2.80e-01,4.00e-01,
30,2.88e+01,2.72e-01,4.00e-01,
31,2.88e+01,2.72e-01,4.00e-01,
32,2.88e+01,2.72e-01,4.00e-01,
33,2.88e+01,2.72e-01,4.00e-01,
34,2.92e+01,2.72e-01,4.00e-01,
35,2.92e+01,2.72e-01,4.00e-01,
36,2.92e+01,2.88e-01,4.00e-01,
37,2.92e+01,2.88e-01,4.00e-01,
38,2.88e+01,2.88e-01,4.00e-01,
39,2.88e+01,2.88e-01,4.00e-01,
40,2.92e+01,2.88e-01,4.00e-01,
41,2.92e+01,2.88e-01,4.00e-01,
42,2.92e+01,2.88e-01,4.00e-01,
43,2.92e+01,2.88e-01,4.00e-01,
44,2.92e+01,2.88e-01,4.00e-01,
45,2.92e+01,2.88e-01,4.00e-01,
46,2.92e+01,2.88e-01,4.00e-01,
47,2.92e+01,2.88e-01,4.00e-01,
48,2.88e+01,2.88e-01,4.00e-01,
49,2.88e+01,2.88e-01,4.00e-01,
50,2.96e+01,2.88e-01,4.00e-01,
51,2.96e+01,2.88e-01,4.00e-01,
52,2.96e+01,2.88e-01,4.00e-01,
53,2.96e+01,2.88e-01,4.00e-01,
54,2.96e+01,2.88e-01,4.00e-01,
55,2.96e+01,2.88e-01,4.00e-01,
56,2.88e+01,2.88e-01,4.00e-01,
57,2.88e+01,2.88e-01,4.00e-01,
58,2.88e+01,2.96e-01,4.00e-01,
59,2.88e+01,2.96e-01,4.00e-01,
60,2.88e+01,2.88e-01,4.00e-01,
61,2.88e+01,2.88e-01,4.00e-01,
62,2.92e+01,2.88e-01,4.00e-01,
63,2.92e+01,2.88e-01,4.00e-01,
64,2.88e+01,2.88e-01,4.00e-01,
65,2.88e+01,2.88e-01,4.00e-01,
66,2.92e+01,2.88e-01,4.00e-01,
67,2.92e+01,2.88e-01,4.00e-01,
68,2.88e+01,2.88e-01,4.00e-01,
69,2.88e+01,2.88e-01,4.00e-01,
70,2.92e+01,2.88e-01,4.00e-01,
71,2.92e+01,2.88e-01,4.00e-01,
72,2.92e+01,2.88e-01,4.00e-01,
73,2.92e+01,2.88e-01,4.00e-01,
74,2.88e+01,2.96e-01,4.00e-01,
75,2.88e+01,2.96e-01,4.00e-01,
76,2.92e+01,2.96e-01,4.00e-01,
77,2.92e+01,2.96e-01,4.00e-01,
78,2.92e+01,2.96e-01,4.00e-01,
79,2.92e+01,2.96e-01,4.00e-01,
80,2.92e+01,2.96e-01,4.00e-01,
81,2.92e+01,2.96e-01,4.00e-01,
82,2.96e+01,2.96e-01,4.00e-01,
83,2.96e+01,2.96e-01,4.00e-01,
84,2.96e+01,2.88e-01,4.00e-01,
85,2.96e+01,2.88e-01,4.00e-01,
86,2.96e+01,2.88e-01,4.00e-01,
87,2.96e+01,2.88e-01,4.00e-01,
88,2.88e+01,2.88e-01,4.00e-01,
89,2.88e+01,2.88e-01,4.00e-01,
90,2.88e+01,2.88e-01,4.00e-01,
91,2.88e+01,2.88e-01,4.00e-01,
92,2.88e+01,2.88e-01,4.00e-01,
93,2.88e+01,2.88e-01,4.00e-01,
94,2.88e+01,2.88e-01,4.00e-01,
95,2.88e+01,2.88e-01,4.00e-01,
96,2.88e+01,2.88e-01,4.00e-01,
97,2.88e+01,2.88e-01,4.00e-01,
98,2.88e+01,2.88e-01,4.00e-01,
99,2.88e+01,2.88e-01,4.00e-01,
100,2.88e+01,2.88e-01,4.00e-01,
101,2.88e+01,2.88e-01,4.00e-01,
102,2.92e+01,2.96e-01,8.00e-01,
103,2.92e+01,2.96e-01,8.00e-01,
104,2.92e+01,2.96e-01,8.00e-01,
105,2.92e+01,2.96e-01,8.00e-01,
106,2.88e+01,2.88e-01,1.20e+00,
107,2.88e+01,2.88e-01,1.20e+00,
108,2.92e+01,2.88e-01,8.00e-01,
109,2.92e+01,2.88e-01,8.00e-01,
110,2.88e+01,2.88e-01,1.20e+00,
111,2.88e+01,2.88e-01,1.20e+00,
112,2.88e+01,2.88e-01,8.00e-01,
113,2.88e+01,2.88e-01,8.00e-01,
114,2.88e+01,2.96e-01,1.20e+00,
115,2.88e+01,2.96e-01,1.20e+00,
116,2.88e+01,2.96e-01,1.20e+00,
117,2.88e+01,2.96e-01,1.20e+00,
118,2.92e+01,2.88e-01,1.60e+00,
119,2.92e+01,2.88e-01,1.60e+00,
120,2.92e+01,2.88e-01,1.60e+00,
121,2.92e+01,2.88e-01,1.60e+00,
122,2.88e+01,2.96e-01,1.60e+00,
123,2.88e+01,2.96e-01,1.60e+00,
124,2.92e+01,2.88e-01,1.60e+00,
125,2.92e+01,2.88e-01,1.60e+00,
126,2.88e+01,2.88e-01,2.40e+00,
127,2.88e+01,2.88e-01,2.40e+00,
