X,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,-6.840000e-06,2.000000e-08
0,-1.60e-02,1.84e+01,
1,0.00e+00,1.76e+01,
2,-1.60e-02,1.76e+01,
3,0.00e+00,1.68e+01,
4,-1.60e-02,1.60e+01,
5,0.00e+00,1.68e+01,
6,0.00e+00,1.60e+01,
7,-1.60e-02,1.68e+01,
8,-1.60e-02,1.52e+01,
9,0.00e+00,1.60e+01,
10,-1.60e-02,1.52e+01,
11,0.00e+00,1.68e+01,
12,-1.60e-02,1.52e+01,
13,0.00e+00,1.68e+01,
14,-1.60e-02,1.60e+01,
15,0.00e+00,1.68e+01,
16,0.00e+00,1.60e+01,
17,-1.60e-02,1.76e+01,
18,-1.60e-02,1.68e+01,
19,0.00e+00,1.84e+01,
20,0.00e+00,1.76e+01,
21,-1.60e-02,1.92e+01,
22,-1.60e-02,1.84e+01,
23,0.00e+00,2.00e+01,
24,-1.60e-02,1.92e+01,
25,0.00e+00,2.00e+01,
26,-1.60e-02,1.92e+01,
27,0.00e+00,2.08e+01,
28,-1.60e-02,2.00e+01,
29,3.20e-02,2.16e+01,
30,8.00e-03,2.08e+01,
31,8.80e-02,8.00e+00,
32,-5.60e-02,7.20e+00,
33,8.00e-02,0.00e+00,
34,-3.20e-02,-8.00e-01,
35,4.00e-02,8.00e-01,
36,3.20e-02,8.00e-01,
37,-1.60e-02,0.00e+00,
38,-1.60e-02,0.00e+00,
39,1.60e-02,8.00e-01,
40,0.00e+00,8.00e-01,
41,1.60e-02,0.00e+00,
42,1.60e-02,0.00e+00,
43,0.00e+00,8.00e-01,
44,0.00e+00,0.00e+00,
45,1.60e-02,8.00e-01,
46,0.00e+00,0.00e+00,
47,1.60e-02,8.00e-01,
48,8.00e-03,0.00e+00,
49,1.60e-02,8.00e-01,
50,8.00e-03,8.00e-01,
51,1.60e-02,0.00e+00,
52,2.40e-02,0.00e+00,
53,8.00e-03,8.00e-01,
54,1.60e-02,0.00e+00,
55,8.00e-03,8.00e-01,
56,8.00e-03,8.00e-01,
57,2.40e-02,0.00e+00,
58,2.40e-02,8.00e-01,
59,1.60e-02,0.00e+00,
60,2.40e-02,0.00e+00,
61,1.60e-02,8.00e-01,
62,2.40e-02,8.00e-01,
63,1.60e-02,0.00e+00,
64,1.60e-02,0.00e+00,
65,3.20e-02,8.00e-01,
66,2.40e-02,8.00e-01,
67,3.20e-02,0.00e+00,
68,3.20e-02,8.00e-01,
69,2.40e-02,0.00e+00,
70,3.20e-02,0.00e+00,
71,2.40e-02,8.00e-01,
72,3.20e-02,0.00e+00,
73,3.20e-02,8.00e-01,
74,3.20e-02,0.00e+00,
75,4.00e-02,8.00e-01,
76,3.20e-02,0.00e+00,
77,4.00e-02,8.00e-01,
78,4.00e-02,8.00e-01,
79,4.00e-02,0.00e+00,
80,4.00e-02,0.00e+00,
81,4.00e-02,8.00e-01,
82,4.00e-02,0.00e+00,
83,4.80e-02,8.00e-01,
84,4.00e-02,0.00e+00,
85,4.80e-02,8.00e-01,
86,4.00e-02,8.00e-01,
87,5.60e-02,0.00e+00,
88,4.80e-02,8.00e-01,
89,5.60e-02,0.00e+00,
90,4.80e-02,0.00e+00,
91,5.60e-02,8.00e-01,
92,4.80e-02,0.00e+00,
93,6.40e-02,8.00e-01,
94,4.80e-02,0.00e+00,
95,6.40e-02,8.00e-01,
96,6.40e-02,0.00e+00,
97,5.60e-02,8.00e-01,
98,6.40e-02,8.00e-01,
99,5.60e-02,0.00e+00,
100,5.60e-02,8.00e-01,
101,7.20e-02,0.00e+00,
102,5.60e-02,8.00e-01,
103,7.20e-02,0.00e+00,
104,7.20e-02,8.00e-01,
105,5.60e-02,0.00e+00,
106,6.40e-02,8.00e-01,
107,7.20e-02,0.00e+00,
108,7.20e-02,0.00e+00,
109,6.40e-02,8.00e-01,
110,6.40e-02,0.00e+00,
111,8.00e-02,8.00e-01,
112,6.40e-02,8.00e-01,
113,8.00e-02,0.00e+00,
114,6.40e-02,0.00e+00,
115,8.00e-02,8.00e-01,
116,7.20e-02,8.00e-01,
117,8.00e-02,0.00e+00,
118,8.00e-02,8.00e-01,
119,7.20e-02,0.00e+00,
120,7.20e-02,0.00e+00,
121,8.80e-02,8.00e-01,
122,8.80e-02,8.00e-01,
123,7.20e-02,0.00e+00,
124,8.80e-02,8.00e-01,
125,7.20e-02,0.00e+00,
126,8.80e-02,0.00e+00,
127,8.00e-02,8.00e-01,
128,8.00e-02,0.00e+00,
129,9.60e-02,8.00e-01,
130,8.00e-02,0.00e+00,
131,9.60e-02,8.00e-01,
132,9.60e-02,8.00e-01,
133,8.00e-02,0.00e+00,
134,9.60e-02,8.00e-01,
135,9.60e-02,0.00e+00,
136,9.60e-02,8.00e-01,
137,8.80e-02,0.00e+00,
138,8.80e-02,0.00e+00,
139,1.04e-01,8.00e-01,
140,1.04e-01,8.00e-01,
141,8.80e-02,0.00e+00,
142,1.04e-01,0.00e+00,
143,8.80e-02,8.00e-01,
144,9.60e-02,0.00e+00,
145,1.04e-01,8.00e-01,
146,1.04e-01,0.00e+00,
147,9.60e-02,8.00e-01,
148,1.12e-01,0.00e+00,
149,9.60e-02,8.00e-01,
150,9.60e-02,0.00e+00,
151,1.12e-01,1.60e+00,
152,1.12e-01,0.00e+00,
153,9.60e-02,1.60e+00,
154,1.12e-01,0.00e+00,
155,1.04e-01,8.00e-01,
156,1.20e-01,0.00e+00,
157,1.04e-01,8.00e-01,
158,1.04e-01,0.00e+00,
159,1.20e-01,8.00e-01,
