X,CH1,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,5.648000e-05,2.000000e-08
0,2.96e+01,1.44e-01,-4.00e-01,
1,3.00e+01,1.52e-01,0.00e+00,
2,3.00e+01,1.44e-01,-4.00e-01,
3,2.96e+01,1.60e-01,0.00e+00,
4,2.96e+01,1.60e-01,-4.00e-01,
5,3.00e+01,1.44e-01,0.00e+00,
6,2.96e+01,1.52e-01,0.00e+00,
7,3.00e+01,1.60e-01,-4.00e-01,
8,2.96e+01,1.60e-01,-4.00e-01,
9,3.00e+01,1.60e-01,0.00e+00,
10,2.96e+01,1.60e-01,0.00e+00,
11,3.00e+01,1.52e-01,-4.00e-01,
12,2.96e+01,1.52e-01,0.00e+00,
13,3.00e+01,1.60e-01,-4.00e-01,
14,3.00e+01,1.52e-01,-4.00e-01,
15,2.96e+01,1.60e-01,0.00e+00,
16,3.00e+01,1.52e-01,0.00e+00,
17,2.96e+01,1.76e-01,-4.00e-01,
18,3.00e+01,1.68e-01,-4.00e-01,
19,2.96e+01,1.68e-01,-4.00e-01,
20,3.00e+01,1.68e-01,-4.00e-01,
21,2.96e+01,1.68e-01,0.00e+00,
22,2.96e+01,1.68e-01,-4.00e-01,
23,3.00e+01,1.76e-01,0.00e+00,
24,3.00e+01,1.68e-01,-4.00e-01,
25,2.96e+01,1.68e-01,0.00e+00,
26,2.96e+01,1.76e-01,-4.00e-01,
27,3.00e+01,1.68e-01,0.00e+00,
28,2.96e+01,1.68e-01,-4.00e-01,
29,3.00e+01,1.84e-01,-4.00e-01,
30,2.96e+01,1.84e-01,-4.00e-01,
31,3.00e+01,1.76e-01,0.00e+00,
32,2.96e+01,1.76e-01,-4.00e-01,
33,3.00e+01,1.84e-01,0.00e+00,
34,3.00e+01,1.76e-01,0.00e+00,
35,2.96e+01,1.84e-01,-4.00e-01,
36,2.96e+01,1.84e-01,0.00e+00,
37,3.00e+01,1.76e-01,-4.00e-01,
38,3.00e+01,1.76e-01,-4.00e-01,
39,2.96e+01,1.84e-01,0.00e+00,
40,2.96e+01,1.76e-01,-4.00e-01,
41,3.00e+01,1.84e-01,0.00e+00,
42,3.00e+01,1.76e-01,-4.00e-01,
43,2.96e+01,2.00e-01,0.00e+00,
44,3.00e+01,1.92e-01,0.00e+00,
45,2.96e+01,1.92e-01,-4.00e-01,
46,2.96e+01,1.92e-01,-4.00e-01,
47,3.00e+01,2.00e-01,-4.00e-01,
48,2.96e+01,2.00e-01,-4.00e-01,
49,3.00e+01,1.92e-01,0.00e+00,
50,2.96e+01,2.00e-01,-4.00e-01,
51,3.00e+01,1.92e-01,0.00e+00,
52,3.00e+01,1.92e-01,-4.00e-01,
53,2.96e+01,2.08e-01,4.00e-01,
54,2.96e+01,2.08e-01,0.00e+00,
55,3.00e+01,2.00e-01,-4.00e-01,
56,2.96e+01,1.92e-01,0.00e+00,
57,3.00e+01,2.08e-01,-4.00e-01,
58,3.00e+01,2.00e-01,4.00e-01,
59,2.96e+01,2.08e-01,-4.00e-01,
60,2.96e+01,2.08e-01,-4.00e-01,
61,3.00e+01,2.00e-01,0.00e+00,
62,3.00e+01,2.08e-01,0.00e+00,
63,2.96e+01,2.00e-01,-4.00e-01,
64,3.00e+01,2.08e-01,-4.00e-01,
65,2.96e+01,2.00e-01,0.00e+00,
66,3.00e+01,2.00e-01,-4.00e-01,
67,2.96e+01,2.16e-01,0.00e+00,
68,2.96e+01,2.16e-01,0.00e+00,
69,3.00e+01,2.16e-01,-4.00e-01,
70,3.00e+01,2.16e-01,-4.00e-01,
71,2.96e+01,2.16e-01,0.00e+00,
72,2.96e+01,2.16e-01,4.00e-01,
73,3.00e+01,2.16e-01,-4.00e-01,
74,2.96e+01,2.16e-01,-4.00e-01,
75,3.00e+01,2.24e-01,4.00e-01,
76,3.00e+01,2.24e-01,-4.00e-01,
77,2.92e+01,2.16e-01,4.00e-01,
78,3.00e+01,2.16e-01,-4.00e-01,
79,2.96e+01,2.16e-01,4.00e-01,
