X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,4.672000e-05,5.000000e-08
0,2.40e-02,2.80e-02,
1,1.80e-02,2.00e-02,
2,2.40e-02,2.80e-02,
3,2.00e-02,2.00e-02,
4,2.40e-02,2.00e-02,
5,1.80e-02,2.80e-02,
6,2.40e-02,2.40e-02,
7,2.00e-02,2.80e-02,
8,2.40e-02,2.80e-02,
9,1.80e-02,2.00e-02,
10,2.40e-02,2.80e-02,
11,1.80e-02,2.00e-02,
12,2.40e-02,2.80e-02,
13,1.80e-02,2.00e-02,
14,2.40e-02,2.00e-02,
15,1.80e-02,2.80e-02,
16,2.40e-02,2.80e-02,
17,1.80e-02,2.00e-02,
18,2.40e-02,2.00e-02,
19,1.80e-02,2.80e-02,
20,2.40e-02,2.40e-02,
21,1.80e-02,3.20e-02,
22,2.40e-02,2.40e-02,
23,1.80e-02,2.80e-02,
24,2.40e-02,2.80e-02,
25,1.80e-02,2.00e-02,
26,1.80e-02,2.80e-02,
27,2.40e-02,2.00e-02,
28,2.40e-02,2.00e-02,
29,1.60e-02,2.80e-02,
30,2.40e-02,3.20e-02,
31,1.60e-02,2.00e-02,
32,2.40e-02,2.80e-02,
33,1.80e-02,2.00e-02,
34,1.80e-02,2.80e-02,
35,2.40e-02,2.00e-02,
36,1.80e-02,2.40e-02,
37,2.40e-02,2.80e-02,
38,1.80e-02,2.80e-02,
39,2.40e-02,2.00e-02,
40,2.40e-02,2.40e-02,
41,1.60e-02,2.80e-02,
42,2.20e-02,2.80e-02,
43,1.40e-02,2.00e-02,
44,1.60e-02,2.80e-02,
45,2.00e-03,2.00e-02,
46,4.00e-03,2.80e-02,
47,-1.00e-02,2.00e-02,
48,-6.00e-03,2.80e-02,
49,-1.60e-02,2.00e-02,
50,-1.40e-02,2.00e-02,
51,-6.00e-03,3.20e-02,
52,-1.00e-02,2.80e-02,
53,0.00e+00,2.00e-02,
54,-2.00e-03,2.80e-02,
55,1.00e-02,2.00e-02,
56,1.00e-02,2.00e-02,
57,1.80e-02,3.20e-02,
58,1.40e-02,2.00e-02,
59,2.00e-02,2.80e-02,
60,1.60e-02,2.00e-02,
61,6.00e-03,2.80e-02,
62,6.00e-03,2.00e-02,
63,-4.00e-03,2.80e-02,
64,-2.00e-03,2.80e-02,
65,-1.00e-02,2.00e-02,
66,-4.00e-03,2.80e-02,
67,-1.20e-02,2.00e-02,
68,-1.00e-02,2.00e-02,
69,-2.00e-03,2.80e-02,
70,-6.00e-03,2.80e-02,
71,8.00e-03,2.00e-02,
72,6.00e-03,2.00e-02,
73,1.40e-02,2.80e-02,
74,1.60e-02,2.80e-02,
75,1.00e-02,2.00e-02,
76,1.40e-02,2.00e-02,
77,6.00e-03,2.80e-02,
78,8.00e-03,2.00e-02,
79,-4.00e-03,2.80e-02,
80,0.00e+00,2.80e-02,
81,-8.00e-03,2.00e-02,
82,-4.00e-03,2.00e-02,
83,-1.00e-02,2.80e-02,
84,-8.00e-03,2.00e-02,
85,-2.00e-03,2.80e-02,
86,-4.00e-03,2.80e-02,
87,6.00e-03,2.00e-02,
88,4.00e-03,2.80e-02,
89,1.20e-02,2.00e-02,
90,8.00e-03,2.80e-02,
91,1.40e-02,2.00e-02,
92,1.40e-02,2.80e-02,
93,6.00e-03,1.60e-02,
94,8.00e-03,2.40e-02,
95,0.00e+00,2.00e-02,
96,2.00e-03,2.00e-02,
97,-6.00e-03,2.80e-02,
98,0.00e+00,2.00e-02,
99,-8.00e-03,2.80e-02,
100,-8.00e-03,2.00e-02,
101,0.00e+00,2.80e-02,
102,-4.00e-03,2.00e-02,
103,4.00e-03,2.80e-02,
104,2.00e-03,2.00e-02,
105,8.00e-03,2.80e-02,
106,6.00e-03,2.00e-02,
107,1.20e-02,2.40e-02,
108,1.20e-02,2.00e-02,
109,6.00e-03,2.40e-02,
