X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.720000e-06,2.000000e-08
0,-4.00e-02,0.00e+00,
1,-4.80e-02,-8.00e-03,
2,-4.00e-02,-4.00e-03,
3,-4.80e-02,-8.00e-03,
4,-4.80e-02,-8.00e-03,
5,-3.20e-02,0.00e+00,
6,-4.80e-02,-8.00e-03,
7,-4.80e-02,0.00e+00,
8,-5.60e-02,0.00e+00,
9,-4.80e-02,-8.00e-03,
10,-4.00e-02,-8.00e-03,
11,-5.60e-02,0.00e+00,
12,-4.00e-02,0.00e+00,
13,-6.40e-02,-8.00e-03,
14,-5.60e-02,-8.00e-03,
15,-4.80e-02,0.00e+00,
16,-6.40e-02,-4.00e-03,
17,-4.80e-02,4.00e-03,
18,-5.60e-02,0.00e+00,
19,-6.40e-02,-8.00e-03,
20,-6.40e-02,-4.00e-03,
21,-4.80e-02,0.00e+00,
22,-6.40e-02,0.00e+00,
23,-4.80e-02,-8.00e-03,
24,-6.40e-02,0.00e+00,
25,-5.60e-02,-4.00e-03,
26,-5.60e-02,0.00e+00,
27,-7.20e-02,-4.00e-03,
28,-7.20e-02,-8.00e-03,
29,-5.60e-02,0.00e+00,
30,-6.40e-02,0.00e+00,
31,-7.20e-02,-8.00e-03,
32,-6.40e-02,0.00e+00,
33,-7.20e-02,-8.00e-03,
34,-5.60e-02,-8.00e-03,
35,-8.00e-02,0.00e+00,
36,-8.00e-02,0.00e+00,
37,-6.40e-02,-8.00e-03,
38,-8.00e-02,-8.00e-03,
39,-6.40e-02,0.00e+00,
40,-8.00e-02,0.00e+00,
41,-7.20e-02,-8.00e-03,
42,-7.20e-02,0.00e+00,
43,-8.80e-02,-8.00e-03,
44,-7.20e-02,0.00e+00,
45,-8.00e-02,-8.00e-03,
46,-8.80e-02,-8.00e-03,
47,-7.20e-02,0.00e+00,
48,-8.00e-02,0.00e+00,
49,-8.80e-02,-4.00e-03,
50,-8.80e-02,0.00e+00,
51,-7.20e-02,-4.00e-03,
52,-8.80e-02,0.00e+00,
53,-8.00e-02,-8.00e-03,
54,-9.60e-02,-8.00e-03,
55,-8.00e-02,4.00e-02,
56,-8.00e-02,2.00e-02,
57,-1.12e-01,8.80e-02,
58,-1.04e-01,-1.60e-02,
59,-6.40e-02,5.20e-02,
60,-8.00e-02,-1.20e-02,
61,-1.04e-01,4.00e-02,
62,-8.80e-02,3.20e-02,
63,-1.04e-01,-4.00e-03,
64,-8.80e-02,0.00e+00,
65,-1.20e-01,2.80e-02,
66,-1.04e-01,4.00e-03,
67,-8.80e-02,2.40e-02,
68,-8.80e-02,8.00e-03,
69,-1.12e-01,2.40e-02,
70,-1.04e-01,1.20e-02,
71,-9.60e-02,2.40e-02,
72,-1.12e-01,1.60e-02,
73,-9.60e-02,2.40e-02,
74,-9.60e-02,2.40e-02,
75,-1.20e-01,2.00e-02,
76,-1.04e-01,2.00e-02,
77,-1.12e-01,2.80e-02,
78,-1.04e-01,1.60e-02,
79,-1.20e-01,2.80e-02,
80,-1.20e-01,2.40e-02,
81,-1.04e-01,2.80e-02,
82,-1.04e-01,2.40e-02,
83,-1.28e-01,3.20e-02,
84,-1.12e-01,3.20e-02,
85,-1.20e-01,2.80e-02,
86,-1.12e-01,3.60e-02,
